source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Robert A. Hahn,Rueben C. Warren,2,2,pubh,pubh,,,1
Lonnie Bristow,Rueben C. Warren,1,2,pubh,pubh,,,1
Elena S. H. Yu,Rueben C. Warren,2,2,demography,pubh,,,1
Delia Haustein,Karen G. Foreit,1,4,famplan,demography,,,1
Delia Haustein,Max Winterhalter,1,1,famplan,famplan,,,1
Delia Haustein,Ernesto La Mata,1,1,famplan,famplan,,,1
David F. Sly,J. Michael Wrigley,4,2,eugenics,demography,,,1
Charles B. Nam,J. Michael Wrigley,4,2,sociology,demography,Nam,,1
Gray Swicegood,Wolfgang Opitz,2,2,demography,demography,,,1
Frank D. Bean,Wolfgang Opitz,8,2,demography,demography,,,2
Elizabeth Hervey Stephen,Wolfgang Opitz,6,2,famplan,demography,,,1
Dorie G. Williams,Wolfgang Opitz,1,2,demography,demography,,,1
Jeffrey A. Burr,Wolfgang Opitz,7,2,demography,demography,,,1
Katherine Trent,Wolfgang Opitz,7,2,sociology,demography,,,1
David F. Sly,William J. Serow,4,6,eugenics,eugenics,,,2
Mohamed Bailey,William J. Serow,3,6,demography,eugenics,,,1
Ahmad Alachkar,William J. Serow,2,6,eugenics,eugenics,,,1
Robert H. Weller,William J. Serow,2,6,demography,eugenics,,,1
Kevin Wieser,William J. Serow,1,6,demography,eugenics,,,1
Gary M. Fournier,William J. Serow,1,6,demography,eugenics,,,1
David W. Rasmussen,William J. Serow,1,6,demography,eugenics,,,1
C. Gray Swicegood,Ronald R. Rindfuss,2,17,demography,sociology,,Rindfuss,2
C. Gray Swicegood,Rachel A. Rosenfeld,2,4,demography,demography,,,1
C. Gray Swicegood,Jo Ann Jones,2,2,demography,demography,,,1
C. Gray Swicegood,Joan R. Kahn,2,12,demography,sociology,,,1
Allan Parnell,C. Gray Swicegood,1,2,demography,demography,,,1
Charles Hirschman,Jooean Tan,10,1,sociology,famplan,Hirschman,,1
Aphichat Chamratrithirong,Charles Hirschman,6,10,demography,sociology,,Hirschman,1
Charles Hirschman,Philip Guest,10,3,sociology,famplan,Hirschman,,3
Charles Hirschman,Ellen P. Kraly,10,1,sociology,sociology,Hirschman,,1
Charles Hirschman,Morrison G. Wong,10,2,sociology,general,Hirschman,,1
Charles Hirschman,Ellen Percy Kraly,10,4,sociology,demography,Hirschman,,1
Benjamin P. Givens,Charles Hirschman,1,10,demography,sociology,,Hirschman,1
Birgitte Jensen,Henry P. David,1,6,famplan,demography,,,1
Birgitte Jensen,Janine M. Morgall,1,1,famplan,famplan,,,1
Birgitte Jensen,Mogens Osler,1,1,famplan,famplan,,,1
Birgitte Jensen,Niels K. Rasmussen,1,1,famplan,famplan,,,1
R. S. Oropesa,Robert N. Anderson,2,1,demography,demography,,,1
Daniel T. Lichter,Robert N. Anderson,12,1,demography,demography,,,1
Ayo A. Ajayi,Janice Miller,1,1,famplan,famplan,,,1
Janice Miller,Leah T. Marangu,1,1,famplan,famplan,,,1
Janice Miller,John M. Paxman,1,4,famplan,famplan,,,1
Karen G. Foreit,Marcos Paulo P. De Castro,4,1,demography,famplan,,,1
Eliane F. Duarte Franco,Karen G. Foreit,1,4,famplan,demography,,,1
James R. Foreit,Karen G. Foreit,2,4,famplan,demography,,,1
Gloria Lagos,Karen G. Foreit,1,4,famplan,demography,,,1
Alfredo Guzman,Karen G. Foreit,1,4,famplan,demography,,,1
Delia Haustein,Karen G. Foreit,1,4,famplan,demography,,,1
Karen G. Foreit,Max Winterhalter,4,1,demography,famplan,,,1
Ernesto La Mata,Karen G. Foreit,1,4,famplan,demography,,,1
Dorothy L. Nortman,Karen G. Foreit,3,4,demography,demography,,,1
Cameron Campbell,Samuel H. Preston,3,20,demography,sociology,,Preston,2
Cameron Campbell,James Lee,3,1,demography,demography,,,1
Cameron Campbell,Wang Feng,3,3,demography,general,,,1
James A. Palmore,James Trussell,3,24,demography,demography,,,1
James A. Palmore,Linda G. Martin,3,5,demography,general,,,1
James A. Palmore,Robert Feldman,3,1,demography,demography,,,1
James A. Palmore,Mercedes Concepcion,3,1,demography,demography,,,1
Datin Noor Laily Bt. Dato Abu Bakar,James A. Palmore,1,3,demography,demography,,,1
James A. Palmore,Ronald R. Rindfuss,3,17,demography,sociology,,Rindfuss,2
James A. Palmore,Larry L. Bumpass,3,7,demography,famplan,,Bumpass,2
Douglas L. Anderton,Geraldine P. Mineau,5,1,sociology,demography,,,1
Geraldine P. Mineau,Noriko O. Tsuya,1,5,demography,famplan,,,1
Geraldine P. Mineau,Lee L. Bean,1,2,demography,demography,,,1
Laura Kann,Lloyd J. Kolbe,3,3,famplan,pubh,,,2
Lloyd J. Kolbe,Wick Warren,3,1,pubh,pubh,,,1
Janet L. Collins,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Jim Ross,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Beth Collins,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
James O. Mason,Lloyd J. Kolbe,4,3,pubh,pubh,,,1
Gary R. Noble,Lloyd J. Kolbe,2,3,pubh,pubh,,,1
Bryan K. Lindsey,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Lloyd J. Kolbe,Paula Van Ness,3,1,pubh,pubh,,,1
G. Stephen Bowen,Lloyd J. Kolbe,3,3,pubh,pubh,,,1
D. Peter Drotman,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Lloyd J. Kolbe,Mark L. Rosenberg,3,2,pubh,pubh,,,1
John R. Moore,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Lisa Daily,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Janet Collins,Lloyd J. Kolbe,2,3,pubh,pubh,,,1
Lloyd J. Kolbe,Michael Dalmat,3,1,pubh,pubh,,,1
Benedict I. Truman,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Bruce C. Campbell,Ernest H. Kimball,1,1,pubh,pubh,,,1
Bruce C. Campbell,Steven D. Helgerson,1,2,pubh,pubh,,,1
Bruce C. Campbell,Isolde L. Alexander,1,1,pubh,pubh,,,1
Bruce C. Campbell,Howard I. Goldberg,1,6,pubh,pubh,,,1
Brent Miller,Douglas Kirby,1,1,pubh,pubh,,,1
Brent Miller,Lynn Short,1,1,pubh,pubh,,,1
Brent Miller,Janet Collins,1,2,pubh,pubh,,,1
Brent Miller,Deborah Rugg,1,1,pubh,pubh,,,1
Brent Miller,Lloyd Kolbe,1,2,pubh,pubh,,,1
Brent Miller,Marion Howard,1,1,pubh,pubh,,,1
Brent Miller,Freya Sonenstein,1,1,pubh,pubh,,,1
Brent Miller,Laurie S. Zabin,1,4,pubh,pubh,,,1
Brent C. Miller,Terrance D. Olson,4,1,demography,demography,,,1
Robert Higginson,Terrance D. Olson,1,1,demography,demography,,,1
J. Kelly Mccoy,Terrance D. Olson,1,1,demography,demography,,,1
Cynthia Lloyd,Mary Beth Weinberger,1,2,famplan,famplan,,,1
Ann Klimas Blanc,Mary Beth Weinberger,3,2,sociology,famplan,,,1
Katherine M. Stone,Willard Cates Jr.,2,4,famplan,famplan,,,2
Karen Johnson Lassner,Maria J. Wawer,2,3,famplan,famplan,,,1
Beatriz B. Collere Hanff,Karen Johnson Lassner,1,2,famplan,famplan,,,1
Barbara Janowitz,Karen Johnson Lassner,16,2,famplan,famplan,,,1
Cecelia Maria Bessa Rodrigues,Karen Johnson Lassner,1,2,famplan,famplan,,,1
Karungari Kiragu,Laurie S. Zabin,1,4,famplan,pubh,,,1
Jay D. Teachman,Tom Fricke,12,1,sociology,demography,,,1
Bart Holland,William F. Pratt,3,2,eugenics,eugenics,,,1
James Alm,Leslie A. Whittington,1,4,economics,demography,,,1
H. Elizabeth Peters,James Alm,2,1,economics,economics,,,1
K. H. W. Gaminiratne,Thomas T. Kane,3,4,demography,famplan,,,1
Elizabeth Hervey Stephen,Thomas T. Kane,6,4,famplan,famplan,,,1
Gaston Farr,Thomas T. Kane,1,4,famplan,famplan,,,1
Barbara Janowitz,Thomas T. Kane,16,4,famplan,famplan,,,1
Adel A. El-Kady,Thomas T. Kane,1,4,famplan,famplan,,,1
Saneya Saleh,Thomas T. Kane,2,4,demography,famplan,,,1
Marvin Hage,Thomas T. Kane,1,4,famplan,famplan,,,1
John Stanback,Thomas T. Kane,3,4,famplan,famplan,,,1
Robert G. Potter,Thomas T. Kane,14,4,famplan,famplan,,,1
Rose De Buysscher,Thomas T. Kane,1,4,famplan,famplan,,,1
Thomas T. Kane,Tunde Taylor-Thomas,4,1,famplan,famplan,,,1
Tamara Smith,Thomas T. Kane,1,4,famplan,famplan,,,1
Momodou Jeng,Thomas T. Kane,1,4,famplan,famplan,,,1
Brent C. Miller,J. Kelly Mccoy,4,1,demography,demography,,,1
J. Kelly Mccoy,Robert Higginson,1,1,demography,demography,,,1
J. Kelly Mccoy,Terrance D. Olson,1,1,demography,demography,,,1
Li Bohua,Zeng Yi,2,9,demography,eugenics,,,1
Li Bohua,Tu Ping,2,2,demography,demography,,,1
Gu Baochang,Li Bohua,1,2,demography,demography,,,1
Li Bohua,Xu Yi,2,1,demography,demography,,,1
Li Bohua,Li Yongpiing,2,1,demography,demography,,,1
Li Bohua,Ronald Freedman,2,13,demography,famplan,,Freedman,1
Li Bohua,Xiao Zhenyu,2,1,demography,demography,,,1
Li Bohua,William Lavely,2,3,demography,sociology,,,1
Andrew J. Cherlin,Kathleen E. Kiernan,2,4,general,general,Cherlin,,1
Frank F. Furstenberg Jr.,Kathleen E. Kiernan,7,4,demography,general,,,1
Kathleen E. Kiernan,P. Lindsay Chase-Linsdale,4,1,general,general,,,1
Kathleen E. Kiernan,Philip K. Robins,4,4,general,general,,,1
Donna Ruane Morrison,Kathleen E. Kiernan,3,4,general,general,,,1
Julien O. Teitler,Kathleen E. Kiernan,1,4,general,general,,,1
Katherine Fennelly,Vasantha Kandiah,3,1,demography,famplan,,,1
Katherine Fennelly,Vilma Ortiz,3,2,demography,demography,,,1
Gretchen Cornwell,Katherine Fennelly,1,3,famplan,demography,,,1
Katherine Fennelly,Lynne Casper,3,1,demography,famplan,,,1
Katherine Fennelly,Nancy S. Landale,3,14,demography,sociology,,,1
Douglas L. Anderton,Noriko O. Tsuya,5,5,sociology,famplan,,,1
Lee L. Bean,Noriko O. Tsuya,2,5,demography,famplan,,,1
Geraldine P. Mineau,Noriko O. Tsuya,1,5,demography,famplan,,,1
Minja Kim Choe,Noriko O. Tsuya,7,5,demography,famplan,,,2
Noriko O. Tsuya,Ronald R. Rindfuss,5,17,famplan,sociology,,Rindfuss,1
Noriko O. Tsuya,Tim Futing Liao,5,4,famplan,sociology,,,1
Linda G. Martin,Noriko O. Tsuya,5,5,general,famplan,,,1
Lee Fleshood,Ray Yip,1,2,pubh,pubh,,,1
Lee Fleshood,Thomas C. Spillman,1,1,pubh,pubh,,,1
Lee Fleshood,Nancy J. Binkin,1,4,pubh,famplan,,,1
Faye L. Wong,Lee Fleshood,1,1,pubh,pubh,,,1
Frederick L. Trowbridge,Lee Fleshood,1,1,pubh,pubh,,,1
Loretta E. Wolfe,Paul Z. Siegel,2,2,pubh,pubh,,,2
Dwain Wilcox,Loretta E. Wolfe,2,2,pubh,pubh,,,2
Larry C. Deeb,Loretta E. Wolfe,3,2,demography,pubh,,,2
James S. Marks,Loretta E. Wolfe,3,2,pubh,pubh,,,1
Angela Spinelli,Simonetta Landucci Tosi,1,1,famplan,famplan,,,1
Angela Spinelli,Michele E. Grandolfo,1,1,famplan,famplan,,,1
Angela Spinelli,Kevin R. Oreilly,1,1,famplan,famplan,,,1
Angela Spinelli,Carol J. R. Hogue,1,8,famplan,famplan,,,1
Brent C. Miller,Robert Higginson,4,1,demography,demography,,,1
J. Kelly Mccoy,Robert Higginson,1,1,demography,demography,,,1
Robert Higginson,Terrance D. Olson,1,1,demography,demography,,,1
Diane L. Manninen,Steven D. Mclaughlin,1,4,famplan,demography,,,1
Diane L. Manninen,Linda D. Winges,1,2,famplan,famplan,,,1
Jens Lauritsen,Vaino Kannisto,1,3,demography,eugenics,,,1
A. Roger Thatcher,Jens Lauritsen,1,1,demography,demography,,,1
James W. Vaupel,Jens Lauritsen,18,1,general,demography,,,1
Joseph P. Murphy,Thomas J. Espenshade,1,14,demography,famplan,,,1
Kate Prager,Kathleen Turczyn,2,2,pubh,pubh,,,1
Jeffrey Lancashire,Kate Prager,2,2,pubh,pubh,,,1
Kate Prager,Sandra Smith,2,18,pubh,pubh,,,1
Glenn A. Flinchum,Kate Prager,1,2,pubh,pubh,,,1
David P. Johnson,Kate Prager,3,2,pubh,pubh,,,1
Michael A. Koenig,Vincent Fauveau,9,4,demography,demography,,,3
A. I. Chowdhury,Vincent Fauveau,1,4,famplan,demography,,,1
J. Chakraborty,Vincent Fauveau,5,4,famplan,demography,,,2
M. A. Khan,Vincent Fauveau,1,4,famplan,demography,,,1
Bogdan Wojtyniak,Vincent Fauveau,1,4,demography,demography,,,1
Ubaidur Rob,Vincent Fauveau,1,4,famplan,demography,,,1
Mehrab Ali Khan,Vincent Fauveau,2,4,famplan,demography,,,1
Thalia Barreto,Vincent Fauveau,1,4,famplan,demography,,,1
Oona M. R. Campbell,Vincent Fauveau,1,4,famplan,demography,,,1
J. Lynne Davies,Vincent Fauveau,1,4,famplan,demography,,,1
Veronique G. A. Filippi,Vincent Fauveau,1,4,famplan,demography,,,1
Vincent Fauveau,Wendy J. Graham,4,1,demography,famplan,,,1
Masuma Mamdani,Vincent Fauveau,1,4,famplan,demography,,,1
Cleone I. F. Rooney,Vincent Fauveau,1,4,famplan,demography,,,1
Nahid F. Toubia,Vincent Fauveau,1,4,famplan,demography,,,1
George P. Cernada,Te-Hsiung Sun,1,5,famplan,demography,,,1
Ming-Cheng Chang,Te-Hsiung Sun,6,5,demography,demography,,,5
Hui-Sheng Lin,Te-Hsiung Sun,1,5,famplan,demography,,,1
Ching-Ching Chen Cernada,Te-Hsiung Sun,1,5,famplan,demography,,,1
Ronald Freedman,Te-Hsiung Sun,13,5,famplan,demography,Freedman,,4
Arland Thornton,Te-Hsiung Sun,14,5,sociology,demography,Thornton,,1
Maxine Weinstein,Te-Hsiung Sun,6,5,demography,demography,,,1
Ding-Tzann Lii,Marta Tienda,1,10,sociology,sociology,,Tienda,1
Alberto Palloni,Marta Tienda,8,10,general,sociology,Palloni,Tienda,1
Jennifer Glass,Marta Tienda,3,10,demography,sociology,,Tienda,1
Franklin D. Wilson,Marta Tienda,6,10,demography,sociology,,Tienda,1
George J. Borjas,Marta Tienda,6,10,economics,sociology,,Tienda,2
Katharine M. Donato,Marta Tienda,4,10,sociology,sociology,,Tienda,1
Hector Cordero-GuzmáN,Marta Tienda,1,10,sociology,sociology,,Tienda,1
Haya Stier,Marta Tienda,1,10,demography,sociology,,Tienda,1
Denise B. Kandel,Kazuo Yamaguchi,4,6,demography,demography,,,2
Barbara Mensch,Denise B. Kandel,6,4,demography,demography,,,1
Denise B. Kandel,Emily Rosenbaum,4,5,demography,famplan,,,1
Gigi Santow,Michael Bracher,7,4,famplan,famplan,,,4
Gigi Santow,Stephen J. Kunitz,7,3,famplan,eugenics,,,1
Gigi Santow,Ric Streatfield,7,1,famplan,eugenics,,,1
Anton De Craen,Gigi Santow,1,7,eugenics,famplan,,,1
Gigi Santow,S. Philip Morgan,7,18,famplan,sociology,,Morgan,1
Gigi Santow,James Trussell,7,24,famplan,demography,,,1
David T. Takeuchi,Russell K. Adair,1,1,demography,demography,,,1
David R. Williams,Russell K. Adair,2,1,demography,demography,,,1
David R. Williams,David T. Takeuchi,2,1,demography,demography,,,1
David T. Takeuchi,Russell K. Adair,1,1,demography,demography,,,1
Peter Kunstadter,Sally Lennington Kunstadter,1,1,eugenics,eugenics,,,1
Prasit Leepreecha,Sally Lennington Kunstadter,1,1,eugenics,eugenics,,,1
Chai Podhisita,Sally Lennington Kunstadter,2,1,eugenics,eugenics,,,1
Mai Laoyang,Sally Lennington Kunstadter,1,1,eugenics,eugenics,,,1
Cheng Sae Thao,Sally Lennington Kunstadter,1,1,eugenics,eugenics,,,1
Rasamee Sae Thao,Sally Lennington Kunstadter,1,1,eugenics,eugenics,,,1
Sally Lennington Kunstadter,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Inne Susanti,Judith A. Fortney,1,5,demography,demography,,,1
Inne Susanti,Saad Gadalla,1,2,demography,demography,,,1
Inne Susanti,Saneya Saleh,1,2,demography,demography,,,1
Inne Susanti,Malcolm Potts,1,5,demography,demography,,,1
Inne Susanti,Susan M. Rogers,1,1,demography,demography,,,1
Douglas Nichols,Mouhamadou Gueye,3,1,famplan,famplan,,,1
Mouhamadou Gueye,Salif Ndiaye,1,1,famplan,famplan,,,1
Mouhamadou Gueye,Nadine Burton,1,1,famplan,famplan,,,1
Barbara Janowitz,Mouhamadou Gueye,16,1,famplan,famplan,,,1
Lamine Gueye,Mouhamadou Gueye,1,1,famplan,famplan,,,1
Thomas W. Valente,Yankuba Dibba,1,1,famplan,famplan,,,1
Yankuba Dibba,Young Mi Kim,1,1,famplan,famplan,,,1
Cheryl Lettenmaier,Yankuba Dibba,2,1,famplan,famplan,,,1
William Glass,Yankuba Dibba,1,1,famplan,famplan,,,1
Charles Hirschman,Jooean Tan,10,1,sociology,famplan,Hirschman,,1
Aphichat Chamratrithirong,Jooean Tan,6,1,demography,famplan,,,1
Jooean Tan,Philip Guest,1,3,famplan,famplan,,,1
Douglas S. Massey,Mitchell L. Eggers,29,1,demography,sociology,Massey,,1
Herbert L. Smith,Paul P. L. Cheung,6,2,famplan,demography,,,1
Herbert L. Smith,Phillips Cutright,6,3,famplan,famplan,,,3
John Caldwell,K. H. W. Gaminiratne,3,3,demography,demography,,,1
John Caldwell,Pat Caldwell,3,17,demography,famplan,,,2
John Caldwell,Soma De Silva,3,2,demography,demography,,,1
Bruce Caldwell,John Caldwell,2,3,demography,demography,,,2
John Caldwell,Nanda Weeraratne,3,1,demography,famplan,,,1
John Caldwell,Padmini Silva,3,1,demography,famplan,,,1
Indra Gajanayake,John Caldwell,2,3,demography,demography,,,2
Jennifer Glass,Richard B. Miller,3,1,demography,demography,,,1
Carol S. Weisman,Kitty Hsu Dana,3,1,famplan,famplan,,,1
Kitty Hsu Dana,Stacey B. Plichta,1,1,famplan,famplan,,,1
Doris E. Tirado,Kitty Hsu Dana,1,1,famplan,famplan,,,1
H. Dennis Tolley,Kenneth G. Manton,1,5,demography,demography,,,1
Eric Stallard,H. Dennis Tolley,3,1,demography,demography,,,1
Gus Haggstrom,Linda J. Waite,1,15,sociology,demography,,Waite,1
David E. Kanouse,Gus Haggstrom,3,1,sociology,sociology,,,1
Claire I. Viadro,Karl E. Bauman,1,1,famplan,famplan,,,1
Amy O. Tsui,Claire I. Viadro,4,1,famplan,famplan,,,1
Michel Garenne,Vlatko Silobrc̄Ić,3,1,general,general,,,1
Ian Diamond,Sian L. Curtis,3,1,demography,demography,,,1
John W. Mcdonald,Sian L. Curtis,3,1,famplan,demography,,,1
David Simcox,Donald Huddle,2,1,demography,demography,,,1
Alan C. Acock,Jan F. Brazzell,2,1,demography,demography,,,1
Alan L. Ginsburg,Sandra L. Hanson,2,2,demography,demography,,,2
Alan L. Ginsburg,Donna Ruane Morrison,2,3,demography,general,,,1
Alan L. Ginsburg,David E. Myers,2,1,demography,demography,,,1
Juan Maria Carron,Richard S. Monteith,1,3,famplan,demography,,,1
Charles W. Warren,Richard S. Monteith,12,3,demography,demography,,,2
Maria Mercedes Melian,Richard S. Monteith,1,3,famplan,demography,,,1
Dario Castagnino,Richard S. Monteith,1,3,famplan,demography,,,1
Leo Morris,Richard S. Monteith,12,3,pubh,demography,,,1
John E. Anderson,Richard S. Monteith,7,3,famplan,demography,,,1
Maria Antonieta Pineda,Richard S. Monteith,2,3,famplan,demography,,,1
Richard S. Monteith,Roberto Santiso,3,2,demography,famplan,,,1
Mark Oberle,Richard S. Monteith,1,3,famplan,demography,,,1
J. Timothy Johnson,Richard S. Monteith,2,3,demography,demography,,,1
Mark W. Oberle,Richard S. Monteith,3,3,demography,demography,,,1
Deborah Maine,James Mccarthy,1,10,famplan,demography,,,1
Fanchon F. Finucane,Jennifer H. Madans,2,2,pubh,pubh,,,2
Fanchon F. Finucane,Joel C. Kleinman,2,4,pubh,pubh,,,2
Christine S. Cox,Fanchon F. Finucane,2,2,pubh,pubh,,,2
Fanchon F. Finucane,Helen E. Barbano,2,2,pubh,pubh,,,2
Fanchon F. Finucane,Jacob J. Feldman,2,3,pubh,pubh,,,2
Bruce Cohen,Fanchon F. Finucane,1,2,pubh,pubh,,,1
Fanchon F. Finucane,Joan Cornoni-Huntley,2,2,pubh,pubh,,,2
Diane Makuc,Fanchon F. Finucane,1,2,pubh,pubh,,,1
Jose Gomez De Leon,Robert G. Potter,1,14,demography,famplan,,,1
Barbara Janowitz,Pornsinee Amornwichet,16,1,famplan,famplan,,,1
Kanchana Kanchanasinith,Pornsinee Amornwichet,2,1,famplan,famplan,,,1
Nanta Auamkul,Pornsinee Amornwichet,1,1,famplan,famplan,,,1
Kusol Soonthorndhada,Pornsinee Amornwichet,2,1,demography,famplan,,,1
Pornsinee Amornwichet,Robert Hanenberg,1,1,famplan,famplan,,,1
Lynne Gaffikin,Maria J. Wawer,1,3,famplan,famplan,,,1
Lynne Gaffikin,Voahangi Ravao,1,1,famplan,famplan,,,1
Halima Maidouka,Lynne Gaffikin,2,1,famplan,famplan,,,1
Kadi Traore,Lynne Gaffikin,1,1,famplan,famplan,,,1
Ann P. Riley,M. Kathryn Stewart,2,1,demography,famplan,,,1
Jyotsnamoy Chakraborty,M. Kathryn Stewart,1,1,famplan,famplan,,,1
Douglas Forbes,W. Parker Frisbie,1,2,demography,demography,,Frisbie,1
Jeffrey Lancashire,Sandra Smith,2,18,pubh,pubh,,,2
Jeffrey Lancashire,Kate Prager,2,2,pubh,pubh,,,1
Jeffrey Lancashire,Kathleen Turczyn,2,2,pubh,pubh,,,1
Lynne R. Wilkens,Shyam Thapa,2,9,famplan,demography,,,1
Daya Abeywickrema,Lynne R. Wilkens,1,2,famplan,famplan,,,1
Antonio Serrano Zavala,Lynne R. Wilkens,1,2,famplan,famplan,,,1
Lynne R. Wilkens,Marta Perez-Gonzales,2,1,famplan,famplan,,,1
Lynne R. Wilkens,Peter Miller,2,1,famplan,famplan,,,1
Lynne R. Wilkens,Michael Welsh,2,1,famplan,famplan,,,1
Lynne R. Wilkens,Malcolm Potts,2,5,famplan,demography,,,1
J. Brad Schwartz,John S. Akin,1,7,economics,economics,,,1
Charles C. Griffin,John S. Akin,1,7,economics,economics,,,1
David K. Guilkey,John S. Akin,8,7,economics,economics,,,6
Barry M. Popkin,John S. Akin,8,7,economics,economics,,,5
John S. Akin,Linda S. Adair,7,3,economics,eugenics,,,1
J. Richard Udry,John S. Akin,9,7,sociology,economics,Udry,,1
John S. Akin,Wilhelm Flieger,7,2,economics,demography,,,2
John F. Stewart,John S. Akin,1,7,demography,economics,,,1
John S. Akin,Linda Adair,7,1,economics,demography,,,1
James C. Knowles,John S. Akin,1,7,demography,economics,,,1
John S. Akin,Ronald R. Rindfuss,7,17,economics,sociology,,Rindfuss,1
John S. Akin,Vicente Paqueo,7,1,economics,demography,,,1
John S. Akin,Richard E. Bilsborrow,7,6,economics,demography,,,1
Michele E. Grandolfo,Simonetta Landucci Tosi,1,1,famplan,famplan,,,1
Angela Spinelli,Simonetta Landucci Tosi,1,1,famplan,famplan,,,1
Kevin R. Oreilly,Simonetta Landucci Tosi,1,1,famplan,famplan,,,1
Carol J. R. Hogue,Simonetta Landucci Tosi,8,1,famplan,famplan,,,1
John E. Anderson,Stan Becker,7,7,famplan,demography,,,1
A.H. Guinena,John E. Anderson,1,7,famplan,famplan,,,1
Brian J. Mccarthy,John E. Anderson,1,7,famplan,famplan,,,1
Abdallah Abdel-Aziz,John E. Anderson,2,7,famplan,famplan,,,2
John E. Anderson,Leo Morris,7,12,famplan,pubh,,,2
John E. Anderson,Phyllis Wingo,7,1,famplan,famplan,,,1
Borhan Shrydeh,John E. Anderson,2,7,famplan,famplan,,,2
John E. Anderson,Richard S. Monteith,7,3,famplan,demography,,,1
John E. Anderson,Maria Antonieta Pineda,7,2,famplan,famplan,,,1
John E. Anderson,Roberto Santiso,7,2,famplan,famplan,,,1
John E. Anderson,Mark Oberle,7,1,famplan,famplan,,,1
John E. Anderson,Laura Kann,7,3,famplan,famplan,,,1
Deborah Holtzman,John E. Anderson,1,7,famplan,famplan,,,1
John E. Anderson,Susan Arday,7,1,famplan,famplan,,,1
Ben Truman,John E. Anderson,1,7,famplan,famplan,,,1
John E. Anderson,Lloyd Kolbe,7,2,famplan,pubh,,,1
John E. Anderson,Thomas E. Freese,7,1,famplan,famplan,,,1
John E. Anderson,Julia N. Pennbridge,7,1,famplan,famplan,,,1
John E. Anderson,Lisa G. Cope,7,2,famplan,demography,,,1
Albert I. Hermalin,Barbara Entwisle,5,7,demography,sociology,Hermalin,,2
Albert I. Hermalin,William M. Mason,5,8,demography,statistics,Hermalin,,1
Albert I. Hermalin,Ann P. Riley,5,2,demography,demography,Hermalin,,1
Albert I. Hermalin,Luis Rosero-Bixby,5,6,demography,demography,Hermalin,,1
Albert I. Hermalin,Xian Liu,5,1,demography,demography,Hermalin,,1
Albert I. Hermalin,Lora G. Myers,5,1,demography,demography,Hermalin,,1
Anne R. Pebley,Bamikale Feyisetan,7,1,demography,famplan,Pebley,,1
Sandra L. Hofferth,Wendy Baldwin,6,3,famplan,pubh,,,1
Joan R. Kahn,Wendy Baldwin,12,3,sociology,pubh,,,1
Andrew Friede,Wendy Baldwin,1,3,pubh,pubh,,,1
Philip H. Rhodes,Wendy Baldwin,1,3,pubh,pubh,,,1
James W. Buehler,Wendy Baldwin,7,3,pubh,pubh,,,1
Lilo T. Strauss,Wendy Baldwin,6,3,pubh,pubh,,,1
Jack C. Smith,Wendy Baldwin,13,3,famplan,pubh,,,1
Carol J. R. Hogue,Wendy Baldwin,8,3,famplan,pubh,,,1
Janet B. Hardy,Laurie S. Zabin,3,4,demography,pubh,,,2
Edward A. Smith,Janet B. Hardy,2,3,demography,demography,,,2
Janet B. Hardy,Marilyn B. Hirsch,3,3,demography,demography,,,2
Janet B. Hardy,Rosalie Streett,3,1,demography,famplan,,,1
Anne K. Duggan,Janet B. Hardy,1,3,famplan,demography,,,1
Janet B. Hardy,Katya Masnyk,3,1,demography,famplan,,,1
