source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Betsy Payn,Koray Tanfer,1,3,famplan,famplan,,,1
Koray Tanfer,Renata Forste,3,3,famplan,demography,,,1
Koray Tanfer,Lucky Tedrow,3,1,famplan,famplan,,,1
Koray Tanfer,William R. Grady,3,2,famplan,famplan,,,1
John O. G. Billy,Koray Tanfer,1,3,famplan,famplan,,,1
Jennifer Lincoln-Hanson,Koray Tanfer,1,3,famplan,famplan,,,1
Gavin W. Jones,Philip Guest,3,1,demography,demography,,,1
Josefina V. Cabigon,Susheela Singh,1,20,famplan,famplan,,,1
Altaf Hossain,Josefina V. Cabigon,1,1,famplan,famplan,,,1
Haidary Kamal,Josefina V. Cabigon,1,1,famplan,famplan,,,1
Aurora E. Perez,Josefina V. Cabigon,4,1,famplan,famplan,,,1
Anthony P. Carnevale,Richard A. Fry,1,1,economics,economics,,,1
Anthony P. Carnevale,B. Lindsay Lowell,1,4,economics,economics,,,1
Emily Rosenbaum,Samantha Friedman,4,3,demography,demography,,,2
Emily Rosenbaum,Greta Gilbertson,4,1,demography,demography,,,1
Wang Zhenglian,Zeng Yi,2,9,demography,demography,,,2
Ma Zhongdong,Zeng Yi,1,9,demography,demography,,,1
Chen Chunjun,Zeng Yi,1,9,demography,demography,,,1
Gu Danan,Zeng Yi,1,9,demography,demography,,,1
Kenneth C. Land,Zeng Yi,9,9,sociology,demography,,,3
Wu Deqing,Zeng Yi,1,9,demography,demography,,,1
James W. Vaupel,Zeng Yi,13,9,general,demography,,,3
Xiao Zhenyu,Zeng Yi,1,9,demography,demography,,,1
Zeng Yi,Zhang Chunyuan,9,1,demography,demography,,,1
Liu Yuzhi,Zeng Yi,1,9,demography,demography,,,1
Emily Rosenbaum,Greta Gilbertson,4,1,demography,demography,,,1
Gretchen Daily,Karl-GöRan MäLer,1,1,general,general,,,1
Karl-GöRan MäLer,Partha Dasgupta,1,3,general,general,,,1
Bert Bolin,Karl-GöRan MäLer,1,1,general,general,,,1
Karl-GöRan MäLer,Pierre Crosson,1,1,general,general,,,1
Jacques Du Guerny,Karl-GöRan MäLer,1,1,general,general,,,1
Karl-GöRan MäLer,Paul R. Ehrlich,1,5,general,economics,,Ehrlich,1
Carl Folke,Karl-GöRan MäLer,1,1,general,general,,,1
Ann Mari Jansson,Karl-GöRan MäLer,1,1,general,general,,,1
Bengt-Owe Jansson,Karl-GöRan MäLer,1,1,general,general,,,1
Karl-GöRan MäLer,Nils Kautsky,1,1,general,general,,,1
Ann Kinzig,Karl-GöRan MäLer,1,1,general,general,,,1
Karl-GöRan MäLer,Simon Levin,1,1,general,general,,,1
Karl-GöRan MäLer,Per Pinstrup-Andersen,1,2,general,general,,,1
Domenico Siniscalco,Karl-GöRan MäLer,1,1,general,general,,,1
Brian Walker,Karl-GöRan MäLer,1,1,general,general,,,1
Jennifer Wagman,Michael A. Koenig,1,5,famplan,demography,,,1
Iryna Zablotska,Jennifer Wagman,1,1,famplan,famplan,,,1
Jennifer Wagman,Tom Lutalo,1,1,famplan,famplan,,,1
Fred Nalugoda,Jennifer Wagman,1,1,famplan,famplan,,,1
Jennifer Wagman,Ron Gray,1,1,famplan,famplan,,,1
Fiona Steele,SiâN Curtis,6,1,famplan,demography,,,1
Duolao Wang,Michael Murphy,4,3,demography,demography,,,2
Duolao Wang,Fiona Steele,4,6,demography,famplan,,,1
Duolao Wang,Ian Diamond,4,9,demography,demography,,,1
Duolao Wang,Mike Murphy,4,3,demography,demography,,,1
Avery M. Guest,Roger Finke,2,1,demography,sociology,,,1
Avery M. Guest,Rodney Stark,2,1,demography,sociology,,,1
Avery M. Guest,Gunnar Almgren,2,2,demography,demography,,,1
Avery M. Guest,Jon M. Hussey,2,2,demography,demography,,,1
Robert J. Magnani,Varja Lipovsek,10,1,demography,famplan,,,1
Lynne Gaffikin,Varja Lipovsek,1,1,famplan,famplan,,,1
Estela Maria Leao De Aquino,Varja Lipovsek,1,1,famplan,famplan,,,1
Eric E. Seiber,Varja Lipovsek,2,1,famplan,famplan,,,1
Maria De Conceicao Chagas Almeida,Varja Lipovsek,1,1,famplan,famplan,,,1
Peggy C. Giordano,Wendy D. Manning,3,15,famplan,famplan,,,2
Monica A. Longmore,Peggy C. Giordano,3,3,sociology,famplan,,,2
H. Theodore Groat,Peggy C. Giordano,1,3,demography,famplan,,,1
Peggy C. Giordano,Stephen A. Cernkovich,3,1,famplan,demography,,,1
M. D. Pugh,Peggy C. Giordano,1,3,demography,famplan,,,1
Peggy C. Giordano,Steven P. Swinford,3,1,famplan,demography,,,1
Barbara S. Mensch,Wesley H. Clark,7,3,demography,famplan,,,3
Cynthia B. Lloyd,Wesley H. Clark,5,3,famplan,famplan,,,1
Annabel S. Erulkar,Wesley H. Clark,4,3,demography,famplan,,,1
Dang Nguyen Anh,Wesley H. Clark,3,3,demography,famplan,,,1
Daniel Bagah,Wesley H. Clark,1,3,famplan,famplan,,,1
Fred Binka,Wesley H. Clark,2,3,famplan,famplan,,,1
Charles Hirschman,Nguyen Huu Minh,9,1,demography,demography,Hirschman,,1
Charles Hirschman,Samuel Preston,9,1,demography,demography,Hirschman,Preston,1
Charles Hirschman,Vu Manh Loi,9,1,demography,demography,Hirschman,,1
Charles Hirschman,Yih-Jin Young,9,1,demography,demography,Hirschman,,1
Bussarawan Teerawichitchainan,Charles Hirschman,1,9,demography,demography,,Hirschman,1
Charles Hirschman,Mark Vanlandingham,9,3,demography,famplan,Hirschman,,1
Douglas S. Massey,Julie A. Phillips,24,2,sociology,demography,Massey,,1
Julie A. Phillips,Megan M. Sweeney,2,1,demography,demography,,,1
Shuzhuo Li,Xiaoyi Jin,1,1,demography,demography,,,1
Marcus W. Feldman,Xiaoyi Jin,2,1,general,demography,,,1
Thomas A. Mroz,Xuguang Guo,5,1,demography,economics,,,1
Barry M. Popkin,Xuguang Guo,3,1,demography,economics,,,1
Fengying Zhai,Xuguang Guo,1,1,economics,economics,,,1
Anil Deolalikar,Elaina Rose,2,2,demography,demography,,,1
Elaina Rose,Shelly Lundberg,2,2,demography,demography,,,1
Xiaoling Shu,Yanjie Bian,1,2,sociology,sociology,,,1
Andres Peri,Thomas W. Pullum,1,2,demography,history,,,1
Iryna Zablotska,Michael A. Koenig,1,5,famplan,demography,,,1
Michael A. Koenig,Tom Lutalo,5,1,demography,famplan,,,1
Fred Nalugoda,Michael A. Koenig,1,5,famplan,demography,,,1
Jennifer Wagman,Michael A. Koenig,1,5,famplan,demography,,,1
Michael A. Koenig,Ron Gray,5,1,demography,famplan,,,1
Michael A. Koenig,Saifuddin Ahmed,5,3,demography,demography,,,1
Mian Bazle Hossain,Michael A. Koenig,6,5,demography,demography,,,2
A. B. M. Khorshed Alam Mozumder,Michael A. Koenig,1,5,demography,demography,,,1
David Bishai,Michael A. Koenig,2,5,demography,demography,,,1
Mehrab Ali Khan,Michael A. Koenig,1,5,demography,demography,,,1
Gillian H.C. Foo,Michael A. Koenig,1,5,famplan,demography,,,1
Ketan Joshi,Michael A. Koenig,1,5,famplan,demography,,,1
Maxine Whittaker,Michael A. Koenig,1,5,famplan,demography,,,1
Thomas K. Burch,Zenaida R. Ravanera,4,1,eugenics,demography,,,1
Fernando Rajulton,Thomas K. Burch,2,4,general,eugenics,,,1
David A. Swanson,Thomas K. Burch,2,4,demography,eugenics,,,1
Lucky M. Tedrow,Thomas K. Burch,2,4,demography,eugenics,,,1
Samuli Helle,Virpi Lummaa,1,1,general,general,,,1
Jukka Jokela,Samuli Helle,1,1,general,general,,,1
Kenneth W. Wachter,Samuli Helle,6,1,general,general,,,1
Constantijn W.A. Panis,Dawn M. Upchurch,1,6,demography,famplan,,,1
Constantijn W.A. Panis,Lee A. Lillard,1,7,demography,sociology,,,1
Charles W. Warren,Lloyd J. Kolbe,1,1,famplan,famplan,,,1
John S. Santelli,Lloyd J. Kolbe,6,1,famplan,famplan,,,1
Lloyd J. Kolbe,Sherry A. Everett,1,1,famplan,famplan,,,1
Laura Kann,Lloyd J. Kolbe,1,1,famplan,famplan,,,1
Janet L. Collins,Lloyd J. Kolbe,1,1,famplan,famplan,,,1
Carol Cassell,Lloyd J. Kolbe,1,1,famplan,famplan,,,1
Leo Morris,Lloyd J. Kolbe,3,1,famplan,famplan,,,1
T. K. Roy,Uma Saha,4,1,famplan,famplan,,,1
F. Ram,Uma Saha,1,1,famplan,famplan,,,1
Parveen Nangia,Uma Saha,1,1,famplan,famplan,,,1
Nizamuddin Khan,Uma Saha,1,1,famplan,famplan,,,1
David Hubacher,Marco Pinel,3,1,famplan,famplan,,,1
Marco Pinel,Margarita Suazo,1,1,famplan,famplan,,,1
Marco Pinel,Stanley Terrell,1,1,famplan,famplan,,,1
Carol Jagger,Jean-Marie Robine,1,5,eugenics,eugenics,,,1
Isabelle Romieu,Jean-Marie Robine,1,5,eugenics,eugenics,,,1
Emmanuelle Cambois,Jean-Marie Robine,1,5,demography,eugenics,,,1
Jean-Marie Robine,Mark D. Hayward,5,4,eugenics,sociology,,,1
Jean-Marie Robine,John R. Wilmoth,5,8,eugenics,general,,,1
Jean-Marie Robine,Yasuhiko Saito,5,1,eugenics,demography,,,1
Hwa Young Lee,Zenaida R. Ravaneral,1,1,general,general,,,1
Fernando Rajulton,Zenaida R. Ravaneral,2,1,general,general,,,1
Byung-Yup Cho,Zenaida R. Ravaneral,1,1,general,general,,,1
Linda S. Peterson,William D. Mosher,1,5,famplan,famplan,,,1
Mary Rogers Gillmore,Steven M. Lewis,1,2,demography,demography,,,1
Mary Jane Lohr,Mary Rogers Gillmore,1,1,demography,demography,,,1
Mary Rogers Gillmore,Michael S. Spencer,1,1,demography,demography,,,1
Mary Rogers Gillmore,Rachelle D. White,1,1,demography,demography,,,1
Do Trong Hieu,Quan Le Nga,3,1,famplan,famplan,,,1
Hoang Ti Van,Quan Le Nga,1,1,famplan,famplan,,,1
Peter J. Donaldson,Quan Le Nga,5,1,demography,famplan,,,1
John B. Casterline,Laila O. El-Zeini,11,1,famplan,famplan,,,1
Fatma El-Zanaty,Laila O. El-Zeini,1,1,famplan,famplan,,,1
David Bishai,Laura Porter,2,1,demography,demography,,,1
David Bishai,Lingxin Hao,2,8,demography,sociology,,,1
David Bishai,David Serwadda,2,2,demography,demography,,,1
David Bishai,Maria J. Wawer,2,2,demography,demography,,,1
David Bishai,Thomas Lutalo,2,2,demography,demography,,,1
David Bishai,Ronald Gray,2,1,demography,demography,,,1
David Bishai,The Rakai Project Team,2,1,demography,demography,,,1
David Bishai,Michael A. Koenig,2,5,demography,demography,,,1
David Bishai,Mehrab Ali Khan,2,1,demography,demography,,,1
Frank D. Bean,Jennifer V. W. Van Hook,6,2,sociology,demography,,,2
Jennifer V. W. Van Hook,Ruth R. Berg,2,1,demography,sociology,,,1
Jennifer E. Glick,Jennifer V. W. Van Hook,6,2,demography,demography,,,1
Dale Huntington,Laila Nawar,4,3,famplan,famplan,,,3
Ezzeldin Osman Hassan,Laila Nawar,2,3,famplan,famplan,,,2
Hala Youssef,Laila Nawar,1,3,famplan,famplan,,,1
Laila Nawar,Nahla Abdel-Tawab,3,1,famplan,famplan,,,1
Laila Nawar,Nabil Attallah,3,1,famplan,famplan,,,1
Laila Nawar,Nahid Toubia,3,1,famplan,famplan,,,1
Laila Nawar,Mohamed Naguib,3,1,famplan,famplan,,,1
Aphichat Chamratrithirong,Ronald R. Rindfuss,3,12,demography,sociology,,Rindfuss,2
Aphichat Chamratrithirong,David K. Guilkey,3,12,demography,economics,,,2
Aphichat Chamratrithirong,Barbara Entwisle,3,8,demography,famplan,,,2
Aphichat Chamratrithirong,Yothin Sawangdee,3,2,demography,demography,,,2
Aphichat Chamratrithirong,Sara R. Curran,3,4,demography,demography,,,1
Aphichat Chamratrithirong,Gordon F. De Jong,3,6,demography,demography,,,1
Aphichat Chamratrithirong,Quynh-Giang Tran,3,1,demography,demography,,,1
Karen Hardee,Zhenming Xie,6,1,famplan,famplan,,,1
Baochang Gu,Zhenming Xie,1,1,famplan,famplan,,,1
Elizabeth Frankenberg,Wayan Suriastini,6,1,famplan,famplan,,,1
Bondan Sikoki,Wayan Suriastini,1,1,famplan,famplan,,,1
E. Michael Foster,Saul D. Hoffman,3,5,demography,demography,,,3
Damon Jones,E. Michael Foster,1,3,demography,demography,,,1
Andrew J. Cherlin,Kathleen E. Kiernan,8,2,sociology,demography,Cherlin,,1
Kathleen E. Kiernan,P. Lindsay Chase-Lansdale,2,4,demography,sociology,,,1
John Hobcraft,Kathleen E. Kiernan,4,2,demography,demography,,,1
Jere Behrman,Nancy Birdsall,1,1,economics,economics,,,1
Anil Deolalikar,Jere Behrman,2,1,demography,economics,,,1
John Bongaarts,Rodolfo A. Bulatao,21,1,famplan,demography,,,1
Gilbert Marzan,Richard D. Alba,1,8,sociology,demography,,,1
Gilbert Marzan,John R. Logan,1,10,sociology,demography,,,1
Brian J. Stults,Gilbert Marzan,4,1,demography,sociology,,,1
Gilbert Marzan,Wenquan Zhang,1,2,sociology,sociology,,,1
Irena Kogan,Noah Lewin-Epstein,1,2,demography,demography,,,1
Irena Kogan,Moshe Semyonov,1,4,demography,sociology,,,1
Irena Kogan,Richard A. Wanner,1,1,demography,demography,,,1
Michael J. White,Sharon Sassler,9,3,economics,history,,,1
Jennifer Van Hook,Kelly Stamper Balistreri,6,2,demography,demography,,,2
Gebre-Egziabher Kiros,Markos Ezra,3,3,eugenics,demography,,,1
Robert E. Black,Stan Becker,1,9,demography,demography,,,1
Annareth Stols,Julian May,1,2,general,general,,,1
Annareth Stols,Thildé Stevens,1,1,general,general,,,1
Fiona Steele,Ian Diamond,6,9,famplan,demography,,,2
Duolao Wang,Fiona Steele,4,6,demography,famplan,,,1
Fiona Steele,SiâN Curtis,6,1,famplan,demography,,,1
Fiona Steele,Sajeda Amin,6,7,famplan,famplan,,,1
Fiona Steele,Ruchira T. Naved,6,2,famplan,demography,,,1
Fiona Steele,Rebecca Sear,6,1,famplan,demography,,,1
Fiona Steele,Ian A. Mcgregor,6,1,famplan,demography,,,1
Fiona Steele,Ruth Mace,6,2,famplan,eugenics,,,1
Fiona Steele,Sian L. Curtis,6,5,famplan,demography,,,1
Fiona Steele,Minja Choe,6,1,famplan,famplan,,,1
Carol L. Roan,R. Kelly Raley,1,7,demography,sociology,,,1
David K. Guilkey,Kenneth A. Bollen,12,4,economics,famplan,,,1
Kenneth A. Bollen,Thomas A. Mroz,4,5,famplan,demography,,,2
Ilene S. Speizer,Kenneth A. Bollen,7,4,famplan,famplan,,,2
Dominic J. Mancini,Kenneth A. Bollen,1,4,demography,famplan,,,1
Jennifer L. Glanville,Kenneth A. Bollen,1,4,demography,famplan,,,1
Guy Stecklov,Kenneth A. Bollen,8,4,famplan,famplan,,,1
Naomi Ito,Zai Liang,1,8,demography,economics,,,1
Laurie F. Derose,Maitreyi Das,3,1,famplan,demography,,,1
Maitreyi Das,Sara R. Millman,1,1,demography,demography,,,1
Edward Abel,John A. Ross,1,8,famplan,demography,,,1
Edward Abel,Katherine Abel,1,1,famplan,famplan,,,1
Abdolmohammed Kazemipur,Shiva S. Halli,1,2,demography,demography,,,1
Ann Berrington,Julie Jefferies,3,1,demography,demography,,,1
Ann Berrington,Ian Diamond,3,9,demography,demography,,,2
Ganesh P. Shivakoti,Netra B. Chhetri,1,1,demography,demography,,,1
Netra B. Chhetri,William G. Axinn,1,12,demography,sociology,,,1
Netra B. Chhetri,Prem Bhandari,1,2,demography,demography,,,1
Jeffrey D. Morenoff,Marta Tienda,3,6,general,sociology,,Tienda,1
Marta Tienda,Sigal Alon,6,1,sociology,sociology,Tienda,,1
Debra Donahoe,Marta Tienda,1,6,sociology,sociology,,Tienda,1
Audrey Singer,Marta Tienda,3,6,demography,sociology,,Tienda,1
Marta Tienda,Rebeca Raijman,6,3,sociology,demography,Tienda,,1
Marta Tienda,Renata Forste,6,3,sociology,demography,Tienda,,1
Avery Guest,Gunnar Almgren,1,2,sociology,demography,,,1
Avery Guest,George Immerwahr,1,1,sociology,sociology,,,1
Avery Guest,Michael Spittel,1,2,sociology,sociology,,,1
Dirk J. Van De Kaa,Francesco Billari,3,1,demography,demography,,,1
Dirk J. Van De Kaa,Tomas Frejka,3,3,demography,demography,,,1
Dirk J. Van De Kaa,John Hobcraft,3,4,demography,demography,,,1
Dirk J. Van De Kaa,Miloslav Macura,3,1,demography,demography,,,1
John A. Ross,John Stover,8,3,demography,famplan,,,1
John Stover,Lori Bollinger,3,1,famplan,famplan,,,1
John Stover,Katharine Cooper-Arnold,3,1,famplan,famplan,,,1
Charles F. Westoff,Hantamalala Rafalimanana,8,1,demography,famplan,Westoff,,1
Barbara S. Mensch,Mary Arends-Kuenning,7,8,demography,demography,,,1
Anrudh Jain,Barbara S. Mensch,6,7,famplan,demography,,,1
Barbara S. Mensch,Maria Rosa Garate,7,2,demography,famplan,,,1
Barbara S. Mensch,Paul C. Hewett,7,1,demography,demography,,,1
Annabel S. Erulkar,Barbara S. Mensch,4,7,demography,demography,,,2
Barbara S. Mensch,Wesley H. Clark,7,3,demography,famplan,,,3
Barbara S. Mensch,Cynthia B. Lloyd,7,5,demography,famplan,,,2
Barbara S. Mensch,Dang Nguyen Anh,7,3,demography,demography,,,1
Barbara L. Ibrahim,Barbara S. Mensch,1,7,famplan,demography,,,1
Barbara S. Mensch,Susan M. Lee,7,1,demography,famplan,,,1
Barbara S. Mensch,Omaima El-Gibaly,7,1,demography,famplan,,,1
Barbara S. Mensch,Daniel Bagah,7,1,demography,famplan,,,1
Barbara S. Mensch,Fred Binka,7,2,demography,famplan,,,1
Ian Askew,Ndugga Baker Maggwa,3,1,demography,famplan,,,1
Brian Fisher,John R. Logan,1,10,demography,demography,,,1
Brian Fisher,Richard D. Alba,1,8,demography,demography,,,1
Brian Fisher,Tom Mcnulty,1,1,demography,demography,,,1
Herbert L. Smith,Tu Ping,7,3,famplan,demography,,,2
Herbert L. Smith,M. Giovanna Merli,7,4,famplan,demography,,,2
Herbert L. Smith,Mark Hereward,7,1,famplan,demography,,,1
Herbert L. Smith,S. Philip Morgan,7,19,famplan,sociology,,Morgan,2
Herbert L. Smith,Tanya Koropeckyj-Cox,7,2,famplan,demography,,,1
Herbert L. Smith,Karen Oppenheim Mason,7,4,famplan,demography,,Mason,2
Herbert L. Smith,Sharon Stash,7,3,famplan,demography,,,1
Daniel H. Klepinger,Robert D. Plotnick,2,1,famplan,famplan,,,1
Robert D. Plotnick,Shelly Lundberg,1,2,famplan,demography,,,1
Beverly Winikoff,Gu Sujuan,8,1,general,famplan,,,1
Gu Sujuan,Irving Sivin,1,3,famplan,famplan,,,1
Gu Sujuan,Kurus J. Coyaji,1,1,famplan,famplan,,,1
Evelio Cabezas,Gu Sujuan,1,1,famplan,famplan,,,1
Gu Sujuan,Xiao Bilian,1,2,famplan,famplan,,,1
Du Ming-Kun,Gu Sujuan,1,1,famplan,famplan,,,1
Gu Sujuan,Usha R. Krishna,1,1,famplan,famplan,,,1
Andrea Eschen,Gu Sujuan,1,1,famplan,famplan,,,1
Charlotte Ellertson,Gu Sujuan,10,1,famplan,famplan,,,1
Adam Davey,David J. Eggebeen,1,3,demography,sociology,,,1
Hans-Peter Kohler,Joseph L. Rodgers,18,1,demography,demography,,,1
Joseph L. Rodgers,Kaare Christensen,1,4,demography,general,,,1
Genevieve M. Kenney,Nancy E. Reichman,2,3,famplan,famplan,,,1
Genevieve M. Kenney,Stephen A. Norton,2,1,famplan,famplan,,,1
Genevieve M. Kenney,Marilyn Rymer Ellwood,2,1,famplan,famplan,,,1
Leigh Anne Shafer,Robert J. Magnani,1,10,famplan,demography,,,1
David R. Hotchkiss,Leigh Anne Shafer,3,1,demography,famplan,,,1
Curtis S. Florence,Leigh Anne Shafer,2,1,demography,famplan,,,1
Susan Sprecher,Vaughn Call,2,3,demography,demography,,,1
Pepper Schwartz,Susan Sprecher,1,2,demography,demography,,,1
F. Scott Christopher,Susan Sprecher,1,2,demography,demography,,,1
Douglas S. Massey,Nolan Malone,24,1,sociology,demography,Massey,,1
Dennis P. Hogan,Gebre-Egziabher Kiros,6,3,sociology,eugenics,,,1
Gebre-Egziabher Kiros,Susan E. Short,3,9,eugenics,sociology,,,1
Gebre-Egziabher Kiros,Markos Ezra,3,3,eugenics,demography,,,1
Ian Diamond,Sian L. Curtis,9,5,demography,demography,,,1
Pinar Senlet,Sian L. Curtis,2,5,famplan,demography,,,1
Jill Mathis,Sian L. Curtis,2,5,famplan,demography,,,1
Han Raggers,Sian L. Curtis,1,5,famplan,demography,,,1
Fiona Steele,Sian L. Curtis,6,5,famplan,demography,,,1
Minja Choe,Sian L. Curtis,1,5,famplan,demography,,,1
Charles F. Westoff,Sian L. Curtis,8,5,demography,demography,Westoff,,1
David Lam,Truong Si Anh,1,2,demography,demography,,,1
David Lam,John Knodel,1,10,demography,famplan,,,1
David Lam,Jed Friedman,1,2,demography,demography,,,1
Dimiter Philipov,Hans-Peter Kohler,2,18,demography,demography,,,2
Alexia Prskawetz,Henriette Engelhardt,9,4,demography,sociology,,,2
Andreas Diekmann,Henriette Engelhardt,2,4,demography,sociology,,,1
Henriette Engelhardt,Thomas A. Diprete,4,2,sociology,demography,,,1
Henriette Engelhardt,S. Philip Morgan,4,19,sociology,sociology,,Morgan,1
Hana Pacalova,Henriette Engelhardt,1,4,demography,sociology,,,1
Henriette Engelhardt,Tomas KöGel,4,2,sociology,demography,,,1
Duncan D. Chaplin,Sandra L. Hofferth,1,6,demography,famplan,,,1
DȧVid C. Ribar,John M. Fitzgerald,1,2,demography,demography,,,1
Beverly Winikoff,Evelio Cabezas,8,1,general,famplan,,,1
Evelio Cabezas,Irving Sivin,1,3,famplan,famplan,,,1
Evelio Cabezas,Kurus J. Coyaji,1,1,famplan,famplan,,,1
Evelio Cabezas,Xiao Bilian,1,2,famplan,famplan,,,1
Evelio Cabezas,Gu Sujuan,1,1,famplan,famplan,,,1
Du Ming-Kun,Evelio Cabezas,1,1,famplan,famplan,,,1
Evelio Cabezas,Usha R. Krishna,1,1,famplan,famplan,,,1
Andrea Eschen,Evelio Cabezas,1,1,famplan,famplan,,,1
Charlotte Ellertson,Evelio Cabezas,10,1,famplan,famplan,,,1
Annabel S. Erulkar,Fredrick K. Nyagah,4,1,demography,famplan,,,1
Fredrick K. Nyagah,Linus I. A. Ettyang,1,1,famplan,famplan,,,1
Charles Onoka,Fredrick K. Nyagah,1,1,famplan,famplan,,,1
Alex Muyonga,Fredrick K. Nyagah,1,1,famplan,famplan,,,1
Karen Hardee,Maureen Clyde,6,1,famplan,famplan,,,1
Maureen Clyde,Olivia P. Mcdonald,1,1,famplan,famplan,,,1
Maureen Clyde,Wilma Bailey,1,1,famplan,famplan,,,1
Maureen Clyde,Michele T. Villinski,1,1,famplan,famplan,,,1
Kim S. Miller,Leslie F. Clark,4,2,demography,famplan,,,2
Janet S. Moore,Leslie F. Clark,1,2,famplan,famplan,,,1
Daniel J. Whitaker,Leslie F. Clark,2,2,famplan,famplan,,,1
Deborah S. Degraff,Rachel Connelly,5,2,famplan,demography,,,2
Deborah Levison,Rachel Connelly,1,2,economics,demography,,,1
Rachel Connelly,Rachel Willis,2,1,demography,demography,,,1
Lynne Gaffikin,Robert J. Magnani,1,10,famplan,demography,,,1
Estela Maria Leao De Aquino,Lynne Gaffikin,1,1,famplan,famplan,,,1
Eric E. Seiber,Lynne Gaffikin,2,1,famplan,famplan,,,1
Lynne Gaffikin,Maria De Conceicao Chagas Almeida,1,1,famplan,famplan,,,1
Lynne Gaffikin,Varja Lipovsek,1,1,famplan,famplan,,,1
Akim J. Mturi,Andrew Hinde,1,2,demography,demography,,,1
Anne H. Gauthier,Liana C. Sayer,2,1,demography,demography,,,1
Frank F. Furstenberg Jr.,Liana C. Sayer,11,1,famplan,demography,,,1
Fei Guo,Xiushi Yang,3,4,demography,demography,,,1
Hans-Peter Kohler,Iliana Kohler,18,1,demography,demography,,,1
Jacqueline A. Carrigan,Richard G. Rogers,1,10,demography,sociology,,,1
Jacqueline A. Carrigan,Mary Grace Kovar,1,1,demography,demography,,,1
John S. Santelli,Leah Robin,6,1,famplan,famplan,,,1
John S. Santelli,Nancy D. Brener,6,2,famplan,famplan,,,2
John S. Santelli,Richard Lowry,6,2,famplan,famplan,,,2
John S. Santelli,Mary Davis,6,1,famplan,famplan,,,1
David D. Celentano,John S. Santelli,2,6,famplan,famplan,,,2
Aria Davis Crump,John S. Santelli,1,6,famplan,famplan,,,1
John S. Santelli,Lawanda G. Burwell,6,2,famplan,famplan,,,2
Amita Bhatt,John S. Santelli,1,6,famplan,famplan,,,1
John S. Santelli,Laurie S. Zabin,6,2,famplan,famplan,,,1
Charles W. Warren,John S. Santelli,1,6,famplan,famplan,,,1
John S. Santelli,Sherry A. Everett,6,1,famplan,famplan,,,1
John S. Santelli,Laura Kann,6,1,famplan,famplan,,,1
Janet L. Collins,John S. Santelli,1,6,famplan,famplan,,,1
Carol Cassell,John S. Santelli,1,6,famplan,famplan,,,1
John S. Santelli,Leo Morris,6,3,famplan,famplan,,,1
John S. Santelli,Lloyd J. Kolbe,6,1,famplan,famplan,,,1
John S. Santelli,Laura Duberstein Lindberg,6,5,famplan,demography,,,1
John S. Santelli,Joyce Abma,6,2,famplan,famplan,,,1
Clea Sucoff Mcneely,John S. Santelli,2,6,demography,famplan,,,1
John S. Santelli,Michael Resnick,6,1,famplan,famplan,,,1
Anthony C. Kouzis,John S. Santelli,1,6,famplan,famplan,,,1
